id,url,name,type,language,genres,status,premiered,ended,summary,rating_average,schedule_time,schedule_days,premier_year,rating_category,summary_word_count,show_duration_years
53,https://www.tvmaze.com/shows/53/nashville,Nashville,Scripted,English,"['Drama', 'Music', 'Romance']",Ended,2012-10-10,2018-07-26,"Nashville is set against the backdrop of the city's music scene and follows Rayna Jaymes and Juliette Barnes. Both women face personal and professional challenges as they navigate their paths as artists and individuals. Surrounding them, and often complicating their lives, are their family, friends and, in some cases, lovers, as well as the up-and-coming performers and songwriters trying to get ahead in the business. Music City can mean so many things to different people. In Nashville, musicians and songwriters are at the heart of the storm driven by their own ambitions. Some are fueled by their creativity and passion for fame. Others struggle to cope with the pressures of success and are doing everything in their power to stay on top.",7.4,21:00,Thursday,2012,Good,122,6.0
54,https://www.tvmaze.com/shows/54/legends,Legends,Scripted,English,"['Drama', 'Crime', 'Thriller']",Ended,2014-08-13,2015-12-28,"Sean Bean stars in Legends, a suspense-filled drama based on the award-winning book by master spy novelist Robert Littell. Bean plays Martin Odum, an undercover agent working for the FBI's Deep Cover Operations (DCO) division. Martin has the uncanny ability to transform himself into a completely different person for each job. But he begins to question his own identity when a mysterious stranger suggests that Martin isn't the man he believes himself to be.",7.5,22:00,Monday,2014,Good,74,1.0
55,https://www.tvmaze.com/shows/55/red-band-society,Red Band Society,Scripted,English,"['Drama', 'Comedy']",Ended,2014-09-17,2015-02-07,"What if a hospital was your high school, boarding school and summer camp rolled into one? What if it was the place where you fell in love for the first time and made friendships that lasted a lifetime? And what if it was all weirdly hilarious and the most fun you ever had in your entire life? This is the world of Red Band Society.",7.7,21:00,Wednesday,2014,Good,65,1.0
56,https://www.tvmaze.com/shows/56/chicago-pd,Chicago P.D.,Scripted,English,"['Drama', 'Crime']",Running,2014-01-08,,"District 21 of the Chicago Police Department is made up of two distinctly different groups. There are the uniformed cops who patrol the beat and go head to head with the city's street crimes. And there's the Intelligence Unit, the team that combats the city's major offenses - organized crime, drug trafficking, high profile murders and beyond. These are their stories.",8.0,22:00,Wednesday,2014,Excellent,61,12.0
57,https://www.tvmaze.com/shows/57/black-ish,black-ish,Scripted,English,"['Comedy', 'Family']",Ended,2014-09-24,2022-04-19,"Andre 'Dre' Johnson has a great job, a beautiful wife, Rainbow, four kids, and a colonial home in the 'burbs. But has success brought too much assimilation for this black family? With a little help from his dad, Dre sets out to establish a sense of cultural identity for his family that honors their past while embracing the future.",6.2,21:30,Saturday,2014,Good,59,8.0
58,https://www.tvmaze.com/shows/58/new-girl,New Girl,Scripted,English,"['Comedy', 'Romance']",Ended,2011-09-20,2018-05-15,"New Girl is a single-camera ensemble comedy starring Zooey Deschanel as Jess, an offbeat girl who - after a bad breakup - moves in with three single guys and essentially sets a bomb off in their lives.",7.3,21:30,Tuesday,2011,Good,37,7.0
59,https://www.tvmaze.com/shows/59/chicago-fire,Chicago Fire,Scripted,English,"['Drama', 'Action']",Running,2012-10-10,,"No job is more stressful, dangerous or exhilarating than those of the Firefighters, Rescue Squad and Paramedics of Chicago Firehouse 51. These are the courageous men and women who forge headfirst into danger when everyone else is running the other way and whose actions make the difference between life and death. These are their stories.",8.0,21:00,Wednesday,2012,Excellent,55,14.0
60,https://www.tvmaze.com/shows/60/ncis,NCIS,Scripted,English,"['Drama', 'Action', 'Crime']",Running,2003-09-23,,"NCIS (Naval Criminal Investigative Service) is more than just an action drama. With liberal doses of humor, it's a show that focuses on the sometimes complex and always amusing dynamics of a team forced to work together in high-stress situations. Leroy Jethro Gibbs, a former Marine gunnery sergeant, whose skills as an investigator are unmatched, leads this troupe of colorful personalities. Rounding out the team are Anthony DiNozzo, an ex-homicide detective whose instincts in the field are unparalleled and whose quick wit and humorous take on life make him a team favorite; the youthful and energetic forensic specialist Abby Sciuto, a talented scientist whose sharp mind matches her Goth style and eclectic tastes; Caitlin Todd, an ex-Secret Service Agent; and Timothy McGee, an MIT graduate whose brilliance with computers far overshadows his insecurities in the field; Assisting the team is medical examiner Dr. Donald ""Ducky"" Mallard, who knows it all because he's seen it all, and he's not afraid to let you know. From murder and espionage to terrorism and stolen submarines, these special agents travel the globe to investigate all crimes with Navy or Marine Corps ties.",8.0,20:00,Tuesday,2003,Excellent,188,23.0
61,https://www.tvmaze.com/shows/61/orphan-black,Orphan Black,Scripted,English,"['Drama', 'Science-Fiction', 'Thriller']",Ended,2013-03-30,2017-08-12,"Orphan Black is about Sarah, an outsider and orphan whose life changes dramatically after witnessing the suicide of a woman, ""Beth"", who looks just like her. Sarah takes her identity, her boyfriend and her money. But instead of solving her problems, the street-smart chameleon is thrust headlong into a kaleidoscopic mystery. She makes the dizzying discovery that she and the dead woman are clones... but are they the only ones? Sarah quickly finds herself caught in the middle of a deadly conspiracy, racing to find answers.",8.6,22:00,Saturday,2013,Excellent,86,4.0
62,https://www.tvmaze.com/shows/62/the-originals,The Originals,Scripted,English,"['Drama', 'Romance', 'Supernatural']",Ended,2013-10-03,2018-08-01,"The Originals is a spin-off show from the supernatural drama The Vampire Diaries. It is based in the city of New Orleans where the originals represent the original vampires. The show is primarily based around conflict between vampires, werewolves and witches in the city.",8.2,21:00,Wednesday,2013,Excellent,44,5.0
63,https://www.tvmaze.com/shows/63/the-vampire-diaries,The Vampire Diaries,Scripted,English,"['Drama', 'Romance', 'Supernatural']",Ended,2009-09-10,2017-03-10,The Vampire Diaries is a supernatural drama/romance based around Elena Gilbert who falls in love with a 163 year old vampire.Based on a novel series by L.J. Smith.,7.9,20:00,Friday,2009,Good,28,8.0
64,https://www.tvmaze.com/shows/64/utopia,Utopia,Scripted,English,"['Drama', 'Science-Fiction', 'Thriller']",Ended,2013-01-15,2014-08-12,Utopia based initially around a small group of people who find a rare manuscript of the same name. This leads the group to be targeted by a large organisation with little knowledge of the manuscript's relevance or importance.,8.4,22:00,Tuesday,2013,Excellent,38,1.0
65,https://www.tvmaze.com/shows/65/bones,Bones,Scripted,English,"['Drama', 'Crime', 'Medical']",Ended,2005-09-13,2017-03-28,"F.B.I. Agent Seeley Booth is teamed up with forensic anthropologist Dr. Temperance ""Bones"" Brennan to solve some of the most baffling and bizarre crimes ever. Booth depends on clues from the living, witnesses and suspects, while Brennan gathers evidence from the dead, relying on her uncanny ability to read clues left behind in the bones of the victims.",8.1,21:00,Tuesday,2005,Excellent,58,12.0
66,https://www.tvmaze.com/shows/66/the-big-bang-theory,The Big Bang Theory,Scripted,English,['Comedy'],Ended,2007-09-24,2019-05-16,"The Big Bang Theory is a comedy about brilliant physicists, Leonard and Sheldon, who are the kind of ""beautiful minds"" that understand how the universe works. But none of that genius helps them interact with people, especially women. All this begins to change when a free-spirited beauty named Penny moves in next door. Sheldon, Leonard's roommate, is quite content spending his nights playing Klingon Boggle with their socially dysfunctional friends, fellow Cal Tech scientists Wolowitz and Koothrappali. However, Leonard sees in Penny a whole new universe of possibilities... including love.",8.0,20:00,Thursday,2007,Excellent,90,12.0
67,https://www.tvmaze.com/shows/67/greys-anatomy,Grey's Anatomy,Scripted,English,"['Drama', 'Romance', 'Medical']",Running,2005-03-27,,"The doctors of Grey Sloan Memorial Hospital deal with life-or-death consequences on a daily basis -- it's in one another that they find comfort, friendship and, at times, more than friendship. Together they're discovering that neither medicine nor relationships can be defined in black and white. Real life only comes in shades of grey.",7.6,22:00,Thursday,2005,Good,54,21.0
68,https://www.tvmaze.com/shows/68/castle,Castle,Scripted,English,"['Drama', 'Crime', 'Mystery']",Ended,2009-03-09,2016-05-16,"Castle follows Rick Castle who is one of the world's most successful crime authors. But when his rock star lifestyle isn't enough, this bad boy goes looking for new trouble and finds it working with smart, beautiful Detective Kate Beckett. Inspired by her professional record and intrigued by her buttoned-up personality, Castle's found the model for his bold new character whether she likes it or not. Now with the mayor's permission, Castle is helping solve crime with his own twist.",8.2,22:00,Monday,2009,Excellent,80,7.0
69,https://www.tvmaze.com/shows/69/the-blacklist,The Blacklist,Scripted,English,"['Drama', 'Crime', 'Thriller']",Ended,2013-09-23,2023-07-13,The Blacklist is a crime drama involving a former government agent who turned into a high-profile criminal turning himself in to the FBI offering to help catch criminals.,8.1,22:00,Thursday,2013,Excellent,28,10.0
70,https://www.tvmaze.com/shows/70/the-voice,The Voice,Reality,English,['Music'],Running,2011-04-26,,"The Voice is a singing competition where famous musicians serve as coaches to mentor aspiring artists through a series of blind auditions, battles, and live performances, with the ultimate goal of finding and crowning America's best new vocal talent.  ",5.8,20:00,Monday,2011,Average,39,15.0
71,https://www.tvmaze.com/shows/71/dancing-with-the-stars,Dancing with the Stars,Reality,English,['Family'],Running,2005-06-01,,The hit series in which celebrities perform choreographed dance routines that are judged by a panel of renowned ballroom experts,6.5,20:00,Tuesday,2005,Good,20,21.0
72,https://www.tvmaze.com/shows/72/ncis-los-angeles,NCIS: Los Angeles,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,2009-09-22,2023-05-21,"NCIS: Los Angeles is a drama about the high-stakes world of a division of NCIS that is charged with apprehending dangerous and elusive criminals that pose a threat to the nation's security. By assuming false identities and utilizing the most advanced technology, this team of highly-trained agents goes deep undercover, putting their lives on the line in the field to bring down their targets.",7.9,22:00,Sunday,2009,Good,64,14.0
73,https://www.tvmaze.com/shows/73/the-walking-dead,The Walking Dead,Scripted,English,"['Drama', 'Action', 'Horror']",Ended,2010-10-31,2022-11-20,"The Walking Dead tells the story of the months and years that follow after a zombie apocalypse. It follows a group of survivors, led by former police officer Rick Grimes, who travel in search of a safe and secure home. As the world overrun by the dead takes its toll on the survivors, their interpersonal conflicts present a greater danger to their continuing survival than the walkers that roam the country. Over time, the characters are changed by the constant exposure to death and some grow willing to do anything to survive.Based on the comic book series of the same name by Robert Kirkman, Tony Moore, and Charlie Adlard.",8.0,,Sunday,2010,Excellent,109,12.0
74,https://www.tvmaze.com/shows/74/hell-on-wheels,Hell on Wheels,Scripted,English,"['Drama', 'Action', 'Western']",Ended,2011-11-06,2016-07-23,"Hell on Wheels is an American Western television series about the construction of the First Transcontinental Railroad across the United States. The series follows the Union Pacific Railroad and its surveyors, laborers, prostitutes, mercenaries, and others who lived, worked and died in the mobile encampment called ""Hell on Wheels"" that followed the railhead west across the Great Plains. In particular, the story focuses on Cullen Bohannon, a former Confederate soldier who, while working as foreman and chief engineer on the railroad, initially attempts to track down the Union soldiers who murdered his wife and young son during the American Civil War.",8.2,21:00,Saturday,2011,Excellent,101,5.0
75,https://www.tvmaze.com/shows/75/the-mindy-project,The Mindy Project,Scripted,English,"['Comedy', 'Romance', 'Medical']",Ended,2012-09-25,2017-11-14,The Mindy Project is a single-camera comedy series which follows a skilled OB/GYN navigating the tricky waters of both her personal and professional life.,7.0,,Tuesday,2012,Good,24,5.0
76,https://www.tvmaze.com/shows/76/sons-of-anarchy,Sons of Anarchy,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,2008-09-03,2014-12-09,"Sons of Anarchy is an American television drama series created by Kurt Sutter, about the lives of a close-knit outlaw motorcycle club operating in Charming, a fictional town in California's Central Valley. The show centers on protagonist Jackson ""Jax"" Teller (Charlie Hunnam), initially the vice president of the club, who begins questioning the club and himself.",8.3,22:00,Tuesday,2008,Excellent,56,6.0
77,https://www.tvmaze.com/shows/77/the-middle,The Middle,Scripted,English,"['Comedy', 'Family']",Ended,2009-09-30,2018-05-22,"Forget about athletes, movie stars and politicians. Parents are the real heroes - but we think Frankie Heck, must be some kind of superhero. A loving wife and mother of three, she's middle class in the middle of the country and is rapidly approaching middle age.Frankie and her husband, Mike, have lived in Orson, Indiana, their whole lives. A man of few words (every one a zinger), Mike is a manager at the town quarry and Frankie is the third-best used car salesman (out of the three) at the local dealership. She may not be a high-powered career woman, but when it comes to her family, she'll go to just about any length. And with kids like these, she had better. There's Axl, her semi-nudist teenage son conceived while under the influence of Guns N' Roses; Sue, the awkward teenage daughter who fails at everything... but with the utmost of gusto; and their seven-year-old son Brick, whose best friend is his backpack.Sometimes it seems like everyone is trying to get to the top, or struggling not to hit bottom, but we think Frankie and her family will find a lot of love, and a lot of laughs, somewhere in The Middle.",8.1,20:00,Tuesday,2009,Excellent,201,9.0
78,https://www.tvmaze.com/shows/78/the-mysteries-of-laura,The Mysteries of Laura,Scripted,English,"['Comedy', 'Crime', 'Mystery']",Ended,2014-09-17,2016-03-02,"Laura Diamond is a brilliant NYPD homicide detective who balances her ""Columbo"" day job with a crazy family life that includes two unruly twin boys and a soon-to-be ex-husband - also a cop - who just can't seem to sign the divorce papers. Between cleaning up after her boys and cleaning up the streets, she'd be the first to admit she has her ""hot mess"" moments in this hilariously authentic look at what it really means to be a working mom today. Somehow, she makes it all work with the help of her sexy and understanding partner, and things becomes even more complicated when her husband becomes her boss at the precinct. For Laura, every day is a high-wire balancing act.",7.3,20:00,Wednesday,2014,Good,121,2.0
79,https://www.tvmaze.com/shows/79/the-goldbergs,The Goldbergs,Scripted,English,"['Comedy', 'Family']",Ended,2013-09-24,2023-05-03,"Before there were parenting blogs, trophies for showing up and peanut allergies, there was a simpler time called the '80s. For geeky and movie obsessed youngest child Adam, these were his wonder years, and he faced them armed with a video camera to capture all the crazy. The Goldbergs are a loving family like any other -- just with a lot more yelling. Mom Beverly is a classic ""smother,"" an overbearing, overprotective matriarch who loves her delicious kids, but still rules this brood with 100% authority and zero sense of boundaries. Dad Murray is gruff and sometimes oblivious, parenting with half his attention span but all his heart. Sister Erica is popular and terrifying, doing her best to cover up that she's the smartest of the clan. Barry is a passionate dreamer, who maybe dreams a little too big and who always gets the short end of the stick. Adam is the youngest, a camera-wielding future director who's navigating first love, and growing up with his family. Rounding out the family is beloved grandfather Al ""Pops"" Solomon, the wild man of the clan, a shameless Don Juan who's learning as much from his family as he teaches them.",7.5,20:30,Wednesday,2013,Good,198,10.0
80,https://www.tvmaze.com/shows/80/modern-family,Modern Family,Scripted,English,"['Comedy', 'Family']",Ended,2009-09-23,2020-04-08,"Modern Family revolves around three different types of families (nuclear, step- and same-sex) living in the Los Angeles area, who are interrelated through Jay Pritchett and his children, Claire Dunphy (née Pritchett) and Mitchell Pritchett. Patriarch Jay is remarried to a much younger woman, Gloria Delgado Pritchett (née Ramirez), a passionate Colombian with whom he has an infant son, Fulgencio (Joe) Pritchett, and a son from Gloria's previous marriage, Manny Delgado.Jay's daughter Claire was a homemaker, but has returned to the business world. She is now the chief executive of her father's previous business, Pritchett's Closets and Blinds. She is married to Phil Dunphy, a realtor and self-professed ""cool dad"". They have three children: Haley Dunphy, a stereotypical ditzy teenage girl; Alex Dunphy, a nerdy, smart middle child; and Luke Dunphy, the off-beat only son.Jay's lawyer son Mitchell and his husband Cameron Tucker have one daughter, Lily Tucker-Pritchett. As the name suggests, this family represents a modern-day family, and episodes are comically based on situations which many families encounter in real life.",7.7,21:00,Wednesday,2009,Good,172,11.0
81,https://www.tvmaze.com/shows/81/criminal-minds,Criminal Minds,Scripted,English,"['Drama', 'Crime', 'Thriller']",Running,2005-09-22,,"Criminal Minds revolves around an elite team of FBI profilers who analyze the country's most twisted criminal minds, anticipating their next moves before they strike again.",8.1,,Thursday,2005,Excellent,26,21.0
82,https://www.tvmaze.com/shows/82/game-of-thrones,Game of Thrones,Scripted,English,"['Drama', 'Adventure', 'Fantasy']",Ended,2011-04-17,2019-05-19,"Based on the bestselling book series A Song of Ice and Fire by George R.R. Martin, this sprawling new HBO drama is set in a world where summers span decades and winters can last a lifetime. From the scheming south and the savage eastern lands, to the frozen north and ancient Wall that protects the realm from the mysterious darkness beyond, the powerful families of the Seven Kingdoms are locked in a battle for the Iron Throne. This is a story of duplicity and treachery, nobility and honor, conquest and triumph. In the Game of Thrones, you either win or you die.",8.9,21:00,Sunday,2011,Excellent,102,8.0
83,https://www.tvmaze.com/shows/83/the-simpsons,The Simpsons,Animation,English,"['Comedy', 'Family']",Running,1989-12-17,,"The Simpsons is the longest running scripted show in US television history. It captures the adventures of Homer, Marge, Maggie, Bart and Lisa who are living in a fictional town called Springfield.",8.1,20:00,Sunday,1989,Excellent,32,37.0
84,https://www.tvmaze.com/shows/84/family-guy,Family Guy,Animation,English,"['Comedy', 'Family']",Running,1999-01-31,,"Family Guy follows Peter Griffin the endearingly ignorant dad, and his hilariously offbeat family of middle-class New Englanders in Quahog, RI. Lois is Peter's wife, a stay-at-home mom with no patience for her family's antics. Then there are their kids: 18-year-old Meg is an outcast at school and the Griffin family punching bag; 13-year-old Chris is a socially awkward teen who doesn't have a clue about the opposite sex; and one-year-old Stewie is a diabolically clever baby whose burgeoning sexuality is very much a work in progress. Rounding out the Griffin household is Brian the family dog and a ladies' man who is one step away from AA.",7.5,20:00,Sunday,1999,Good,108,27.0
86,https://www.tvmaze.com/shows/86/stalker,Stalker,Scripted,English,"['Crime', 'Thriller']",Ended,2014-10-01,2015-05-18,"Stalker is a psychological thriller about detectives who investigate stalking incidents - including voyeurism, cyber harassment and romantic fixation - for the Threat Assessment Unit of the LAPD. Det. Jack Larsen is a recent transfer to the Unit from New York City's homicide division, whose confidence, strong personality and questionable behavior has landed him in trouble before - but whose past behavior may also prove valuable in his new job. His boss, Lt. Beth Davis, is strong, focused and an expert in the field, driven by her traumatic personal experience as a victim. With the rest of their team, young but eager Det. Ben Caldwell and deceptively smart Det. Janice Lawrence Larsen and Davis assess the threat level of cases and respond before the stalking and intimidation spirals out of control, all while trying to keep their personal obsessions at bay.",7.5,22:00,Wednesday,2014,Good,141,1.0
87,https://www.tvmaze.com/shows/87/the-bridge,The Bridge,Scripted,English,"['Drama', 'Crime', 'Thriller']",Ended,2013-07-10,2014-10-01,"When the body of a cartel member is found on US soil, Sonya Cross from El Paso PD and her Mexican counterpart, Marco Ruiz must work together to solve the case.A present-day crime thriller exploring the tensions on the US-Mexico border. When an American judge known for her anti-immigration views is found dead on the bridge connecting El Paso and Juarez, Sonya Cross from El Paso PD must work with her Mexican counterpart from Chihuahua State Police, Marco Ruiz, to catch a serial killer operating on both sides of the border. Marco understands the slippery politics of Mexican law enforcement, and while his police force slowly succumbs to the pressures and demands of the cartel, he's one of the last good men in the department. He's charming but will do whatever it takes to get what he needs -- which doesn't sit well with Sonya, who has Asperger's and strictly follows rules and protocol. The case quickly pulls them into a string of murders on the border, a scene already consumed by illegal immigration, drug trafficking, violence, and prostitution.",7.5,22:00,Wednesday,2013,Good,179,1.0
88,https://www.tvmaze.com/shows/88/reign,Reign,Scripted,English,"['Drama', 'Romance', 'History']",Ended,2013-10-17,2017-06-16,"Hidden between the lines of the history books is the story of Mary Stuart, the young woman the world would come to know as Mary, Queen of Scots. Queen of Scotland since she was six days old, the teenage Mary is already a headstrong monarch - beautiful, passionate, and poised at the very beginning of her tumultuous rise to power. Arriving in France with four close friends as her ladies-in-waiting, Mary has been sent to secure Scotland's strategic alliance by formalizing her arranged engagement to the French king's dashing son, Prince Francis. But the match isn't signed and sealed, it depends more on politics, religion and secret agendas than affairs of the heart. With danger and sexual intrigue around every dark castle corner, Mary rallies her ladies-in-waiting and steels herself, ready to rule the new land and balance the demands of her country and her heart.",7.6,21:00,Friday,2013,Good,146,4.0
89,https://www.tvmaze.com/shows/89/unforgettable,Unforgettable,Scripted,English,"['Drama', 'Crime']",Ended,2011-09-20,2016-01-22,"Unforgettable follows Carrie Wells, an enigmatic former police detective with a rare condition that makes her memory so flawless that every place, every conversation, every moment of joy and every heartbreak is forever embedded in her mind. It's not just that she doesn't forget anything - she can't; except for one thing: the details that would help solve her sister's long-ago murder. Carrie has tried to put her past behind her, but she's unexpectedly reunited with her ex-boyfriend and partner, NYPD Detective Al Burns when she consults on a homicide case.",7.5,21:00,Friday,2011,Good,91,5.0
90,https://www.tvmaze.com/shows/90/haven,Haven,Scripted,English,"['Drama', 'Crime', 'Supernatural']",Ended,2010-07-09,2015-12-17,"When FBI Special Agent Audrey Parker is dispatched to the small town of Haven, Maine, on a routine case, she soon finds herself increasingly involved in the return of ""The Troubles"", a plague of supernatural afflictions that have occurred in the town at least twice before. With an openness to the possibility of the paranormal, she also finds a more personal link in Haven that may lead her to the mother she has never known.She and her partner, police detective Nathan Wuornos, find themselves frequently facing problems caused by both the effects of the Troubles, as well as the activities of town folk who take more drastic measures against those who are Troubled.",8.0,22:00,Thursday,2010,Excellent,113,5.0
91,https://www.tvmaze.com/shows/91/bad-judge,Bad Judge,Scripted,English,"['Comedy', 'Family']",Ended,2014-10-02,2015-01-22,"No excuses, no apologies, no compromises. Wild child Rebecca Wright knows how to have a good time, but she also happens to be one of L.A.'s toughest and most respected criminal court judges. She has a reputation for unorthodox behavior in the courtroom, including creative rulings and saying exactly what's on her mind. Her private life, on the other hand, is anything but innocent. She parties too much and rocks out on the drums in a band with her best friend, Jenny. While there's no shortage of male admirers who would love to spend time with her, she's not ready to settle down... except when an 8-year-old boy - whose parents were put in jail by Rebecca - needs her help. He may, in fact, be the one thing that starts to tame this Bad Judge.",7.4,21:00,Thursday,2014,Good,136,1.0
92,https://www.tvmaze.com/shows/92/a-to-z,A to Z,Scripted,English,"['Comedy', 'Romance']",Ended,2014-10-02,2015-01-22,"This is the A to Z story of Andrew and Zelda - a pair that almost wasn't - and all that happened from the day they met. Andrew has always been a secret romantic... not above crooning to Celine Dion while driving to work, with dreams of finding ""the one."" He imagines her to be just like that shimmering beauty he spotted that night in that silver dress at that concert two years ago. Zelda, having grown up with a hippie mom who believed the universe would provide for everything, rebelled into a no-nonsense practical lawyer who prefers the control of online dating. But when a computer glitch sends her a total mismatch, she's asked to come in for an interview at the Internet dating site where Andrew works, and this is where it all begins. Andrew and Zelda meet for the first time and despite their differences, sparks fly. She thinks it's chance. He thinks it's fate. After all, he's convinced she's the shimmering girl in the silver dress. Is it true love forever or just a detour in destiny?",6.7,21:30,Thursday,2014,Good,181,1.0
93,https://www.tvmaze.com/shows/93/parenthood,Parenthood,Scripted,English,"['Drama', 'Comedy', 'Family']",Ended,2010-03-02,2015-01-29,"Parenthood is the critically acclaimed one-hour drama inspired by the box office hit of the same name. This reimagined and updated Universal Television/Imagine Entertainment production follows the trials and tribulations of the very large, colorful and imperfect Braverman family. Sarah Braverman is a single mother with two kids - the bright but rebellious Amber who is living on her own, and sullen and sensitive Drew who returns to Berkeley this year.",8.0,22:00,Thursday,2010,Excellent,71,5.0
94,https://www.tvmaze.com/shows/94/defiance,Defiance,Scripted,English,"['Action', 'Adventure', 'Science-Fiction']",Ended,2013-04-15,2015-08-28,"Set on a future Earth, Defiance introduces players and viewers to a world where humans and aliens live together on a planet ravaged by decades of war and transformed by alien terra-forming machines. It centers on Jeb Nolan, the law-keeper in a bustling frontier boomtown that is one of the new world's few oasis of civility and inclusion. Nolan is a former Marine who fought in the alien conflict and suffered the loss of his wife and child in the war. The trauma transformed him into a lone wanderer in the wilds of this new and dangerous world.",7.8,20:00,Friday,2013,Good,98,2.0
95,https://www.tvmaze.com/shows/95/falling-skies,Falling Skies,Scripted,English,"['Drama', 'Action', 'Science-Fiction']",Ended,2011-06-19,2015-08-30,"The series tells the story of the aftermath of a global invasion by several races of extraterrestrials that neutralizes the world's power grid and technology, quickly destroys the combined militaries of all the world's countries, and apparently kills over 90% of the human population within a few days.",7.7,22:00,Sunday,2011,Good,48,4.0
96,https://www.tvmaze.com/shows/96/manhattan-love-story,Manhattan Love Story,Scripted,English,"['Comedy', 'Romance']",Ended,2014-09-30,2014-12-04,"Have you ever wondered what your date was thinking? This romantic comedy exposes the differences between men and women through the unfiltered thoughts, and often contradictory actions, of a new couple who have just begun dating.",5.4,20:30,Tuesday,2014,Average,36,0.0
97,https://www.tvmaze.com/shows/97/the-biggest-loser,The Biggest Loser,Reality,English,[],Ended,2004-10-19,2020-03-31,"NBC's The Biggest Loser, a show known for its incredible weight loss makeovers, will reveal an exciting makeover of its own when the popular series returns on Monday, January 4 (9-11 p.m. ET) with new host Bob Harper, a new ""Temptation"" theme, an updated state-of-the-art gym, a new logo, fun format changes and a return to the popular team vs. team competition. Dolvett Quince and Jen Widerstrom return to train eight contestant teams of two, all with compelling stories. Seven teams (spouses, parent/adult child, siblings, relatives, best friends) will know each other, but one team will be two strangers - former ""Celebrity Apprentice"" contestant and the original ""Survivor"" winner, Richard Hatch, and 'The Voice' season two semi-finalist Erin Willett. Having both been in the NBC family previously, the two share the same goal as the other 14 contestants - to change their lives and get healthy. The renovated ""Biggest Loser"" gym, featuring a new interior and exterior branded with the new logo, has modernized equipment to help contestants better achieve their fitness goals, including eight high-tech monitors on the walls of each side of the gym that will track contestants' calorie burns as well as heart rates. Half of the gym will be dedicated to Team Dolvett and the other half dedicated to Team Jen. The weigh-in will be very different this season with a new look and double scales, so contestants on opposing teams can weigh-in side by side, making the weigh-in even more compelling to watch. The contestant house is also getting a whole new look for season 17.",6.0,21:00,Tuesday,2004,Good,261,16.0
98,https://www.tvmaze.com/shows/98/scandal,Scandal,Scripted,English,"['Drama', 'Thriller']",Ended,2012-04-05,2018-04-19,"Everyone has secrets… and Olivia Pope has dedicated her life to protecting and defending the public images of the nation's elite by keeping those secrets under wraps. Pope's team are at the top of their game when it comes to getting the job done for their clients, but it becomes apparent that these ""gladiators in suits"", who specialize in fixing the lives of other people, have trouble fixing those closest at hand -- their own.",7.8,22:00,Thursday,2012,Good,75,6.0
99,https://www.tvmaze.com/shows/99/americas-next-top-model,America's Next Top Model,Reality,English,[],Ended,2003-05-20,2018-04-11,"Created by supermodel Tyra Banks, America's Next Top Model follows a group of young women of various backgrounds, shapes and sizes who live together in a loft and vie for a modeling contract. The show exposes the transformation of everyday young women into potentially fierce supermodels, with participants facing weekly tests that determine who can make the cut. With mentoring by supermodel Tyra Banks and exposure to high-profile fashion-industry gurus, the finalists compete in a highly accelerated modeling boot camp--a crash course to supermodel fame.",5.5,20:00,Wednesday,2003,Average,85,15.0
100,https://www.tvmaze.com/shows/100/blue-bloods,Blue Bloods,Scripted,English,"['Drama', 'Crime']",Ended,2010-09-24,2024-12-13,"Blue Bloods is a drama about a multi-generational family of cops dedicated to New York City law enforcement. Frank Reagan is the New York Police Commissioner and heads both the police force and the Reagan brood. He runs his department as diplomatically as he runs his family, even when dealing with the politics that plagued his unapologetically bold father, Henry, during his stint as Chief. A source of pride and concern for Frank is his eldest son Danny, a seasoned detective, family man and Iraq War vet who on occasion uses dubious tactics to solve cases with his loyal and tough partner, Detective Jackie Curatola. The Reagan women in the family include Erin, a N.Y. Assistant D.A., who also serves as the legal compass for her siblings and father, and single parent to her teenage daughter Nicky; and Linda, Danny's supportive wife. Jamie is the youngest Reagan, a recent grad of Harvard Law and the family's ""golden boy."" Unable to deny the family tradition, Jamie has decided to give up a lucrative future in law and follow in the family footsteps as a cop.",8.1,22:00,Friday,2010,Excellent,184,14.0
101,https://www.tvmaze.com/shows/101/the-good-wife,The Good Wife,Scripted,English,"['Drama', 'Crime', 'Legal']",Ended,2009-09-22,2016-05-08,"The Good Wife follows Alicia Florrick, a wife and mother who boldly assumes full responsibility for her family and re-enters the workforce after her husband's very public sex and political corruption scandal lands him in jail. Pushing aside the betrayal and crushing public humiliation caused by her husband Peter, Alicia starts over by pursuing her original career as a defense attorney.",8.1,21:00,Sunday,2009,Excellent,61,7.0
102,https://www.tvmaze.com/shows/102/boardwalk-empire,Boardwalk Empire,Scripted,English,"['Drama', 'Crime']",Ended,2010-09-19,2014-10-26,"As the country struggles to cope with the Great Depression and the end of Prohibition looms, Nucky Thompson looks to legitimize himself through alliances with liquor producers, while rivals Lucky Luciano and Meyer Lansky seek to consolidate their power in the wake of Arnold Rothstein's death and eliminate all competition - by any means necessary on Boardwalk Empire.",8.4,21:00,Sunday,2010,Excellent,58,4.0
